0.845518 1.04979e+06 1 

1 1.1748e+06 0.845517 
1.1748e+06 1 1.11081e+06 
0.845517 1.11081e+06 1 

1 1.24185e+06 0.845519 
1.24185e+06 1 1.1748e+06 
0.845519 1.1748e+06 1 

1 1.31209e+06 0.84552 
1.31209e+06 1 1.24185e+06 
0.84552 1.24185e+06 1 

1 1.38563e+06 0.845523 
1.38563e+06 1 1.31209e+06 
0.845523 1.31209e+06 1 

1 1.4626e+06 0.845526 
1.4626e+06 1 1.38563e+06 
0.845526 1.38563e+06 1 

1 1.54311e+06 0.84553 
1.54311e+06 1 1.4626e+06 
0.84553 1.4626e+06 1 

1 1.6273e+06 0.845534 
1.6273e+06 1 1.54311e+06 
0.845534 1.54311e+06 1 

1 1.71528e+06 0.845537 
1.71528e+06 1 1.6273e+06 
0.845537 1.6273e+06 1 

1 1.80719e+06 0.845538 
1.80719e+06 1 1.71528e+06 
0.845538 1.71528e+06 1 

1 1.90316e+06 0.845539 
1.90316e+06 1 1.80719e+06 
0.845539 1.80719e+06 1 

1 2.00333e+06 0.845538 
2.00333e+06 1 1.90316e+06 
0.845538 1.90316e+06 1 

1 2.10843e+06 0.844095 
2.10843e+06 1 2.00333e+06 
0.844095 2.00333e+06 1 

1 2.21888e+06 0.842138 
2.21888e+06 1 2.10843e+06 
0.842138 2.10843e+06 1 

1 2.33494e+06 0.840181 
2.33494e+06 1 2.21888e+06 
0.840181 2.21888e+06 1 

1 2.45684e+06 0.838276 
2.45684e+06 1 2.33494e+06 
0.838276 2.33494e+06 1 

1 2.58481e+06 0.836452 
2.58481e+06 1 2.45684e+06 
0.836452 2.45684e+06 1 

1 2.71907e+06 0.834725 
2.71907e+06 1 2.58481e+06 
0.834725 2.58481e+06 1 

1 2.85985e+06 0.833109 
2.85985e+06 1 2.71907e+06 
0.833109 2.71907e+06 1 

1 3.00736e+06 0.831615 
3.00736e+06 1 2.85985e+06 
0.831615 2.85985e+06 1 

1 3.16181e+06 0.830249 
3.16181e+06 1 3.00736e+06 
0.830249 3.00736e+06 1 

1 265906 3.32341e+06 
265906 1 3.94567e+07 
3.32341e+06 3.94567e+07 1 

1 3.32341e+06 0.829019 
3.32341e+06 1 3.16181e+06 
0.829019 3.16181e+06 1 

1 225727 244516 
225727 1 0.845515 
244516 0.845515 1 

1 244516 0.827929 
244516 1 265906 
0.827929 265906 1 

1 206932 0.826981 
206932 1 225727 
0.826981 225727 1 

1 189373 0.826175 
189373 1 206932 
0.826175 206932 1 

1 173002 0.825516 
173002 1 189373 
0.825516 189373 1 

1 148340 157768 
148340 1 0.915091 
157768 0.915091 1 

1 157768 0.825001 
157768 1 173002 
0.825001 173002 1 

1 130430 134875 
130430 1 0.973705 
134875 0.973705 1 

1 134875 0.824632 
134875 1 148340 
0.824632 148340 1 

1 113649 114699 
113649 1 0.997975 
114699 0.997975 1 

1 114699 116049 
114699 1 0.996738 
116049 0.996738 1 

1 116049 118293 
116049 1 0.991414 
118293 0.991414 1 

1 118293 0.824408 
118293 1 130430 
0.824408 130430 1 

1 98989.4 99929.7 
98989.4 1 0.997975 
99929.7 0.997975 1 

1 99929.7 100877 
99929.7 1 0.997975 
100877 0.997975 1 

1 100877 101832 
100877 1 0.997975 
101832 0.997975 1 

1 101832 102794 
101832 1 0.997975 
102794 0.997975 1 

1 102794 0.824326 
102794 1 113649 
0.824326 113649 1 

1 89288.7 0.824385 
89288.7 1 98989.4 
0.824385 98989.4 1 

1 80377.3 0.824578 
80377.3 1 89288.7 
0.824578 89288.7 1 

1 72208.3 0.824903 
72208.3 1 80377.3 
0.824903 80377.3 1 

1 64735.8 0.825354 
64735.8 1 72208.3 
0.825354 72208.3 1 

1 57914.9 0.825925 
57914.9 1 64735.8 
0.825925 64735.8 1 

1 51702.4 0.826612 
51702.4 1 57914.9 
0.826612 57914.9 1 

1 46056.3 0.82741 
46056.3 1 51702.4 
0.82741 51702.4 1 

1 40936.4 0.828314 
40936.4 1 46056.3 
0.828314 46056.3 1 

1 36304 0.829322 
36304 1 40936.4 
0.829322 40936.4 1 

1 32122.2 0.830428 
32122.2 1 36304 
0.830428 36304 1 

1 28355.9 0.831628 
28355.9 1 32122.2 
0.831628 32122.2 1 

1 24971.7 0.832916 
24971.7 1 28355.9 
0.832916 28355.9 1 

1 21938.1 0.834285 
21938.1 1 24971.7 
0.834285 24971.7 1 

1 19225.2 0.83573 
19225.2 1 21938.1 
0.83573 21938.1 1 

1 16805.2 0.837245 
16805.2 1 19225.2 
0.837245 19225.2 1 

1 14651.9 0.838822 
14651.9 1 16805.2 
0.838822 16805.2 1 

1 12740.7 0.840453 
12740.7 1 14651.9 
0.840453 14651.9 1 

1 11048.8 0.842122 
11048.8 1 12740.7 
0.842122 12740.7 1 

1 9554.77 0.843796 
9554.77 1 11048.8 
0.843796 11048.8 1 

1 8238.53 0.845381 
8238.53 1 9554.77 
0.845381 9554.77 1 

1 7076.18 0.845553 
7076.18 1 8238.53 
0.845553 8238.53 1 

1 6052.67 0.845557 
6052.67 1 7076.18 
0.845557 7076.18 1 

1 5154.69 0.845557 
5154.69 1 6052.67 
0.845557 6052.67 1 

1 4369.86 0.845552 
4369.86 1 5154.69 
0.845552 5154.69 1 

1 3686.69 0.845545 
3686.69 1 4369.86 
0.845545 4369.86 1 

1 3094.57 0.845534 
3094.57 1 3686.69 
0.845534 3686.69 1 

1 2583.67 0.845521 
2583.67 1 3094.57 
0.845521 3094.57 1 

1 2144.97 0.845506 
2144.97 1 2583.67 
0.845506 2583.67 1 

1 1770.23 0.845493 
1770.23 1 2144.97 
0.845493 2144.97 1 

1 1452.06 0.845492 
1452.06 1 1770.23 
0.845492 1770.23 1 

1 1183.73 0.845506 
1183.73 1 1452.06 
0.845506 1452.06 1 

1 959.004 0.845529 
959.004 1 1183.73 
0.845529 1183.73 1 

1 772.165 0.845552 
772.165 1 959.004 
0.845552 959.004 1 

1 618.01 0.845564 
618.01 1 772.165 
0.845564 772.165 1 

1 491.78 0.845555 
491.78 1 618.01 
0.845555 618.01 1 

1 388.877 0.845537 
388.877 1 491.78 
0.845537 491.78 1 

1 305.282 0.845537 
305.282 1 388.877 
0.845537 388.877 1 

1 237.996 0.845544 
237.996 1 305.282 
0.845544 305.282 1 

1 184.516 0.845543 
184.516 1 237.996 
0.845543 237.996 1 

1 142.446 0.845542 
142.446 1 184.516 
0.845542 184.516 1 

1 109.609 0.84556 
109.609 1 142.446 
0.84556 142.446 1 

1 84.2635 0.84549 
84.2635 1 109.609 
0.84549 109.609 1 

1 64.8838 0.84553 
64.8838 1 84.2635 
0.84553 84.2635 1 

1 50.2596 0.845479 
50.2596 1 64.8838 
0.845479 64.8838 1 

1 44.7442 45.1911 
44.7442 1 0.998647 
45.1911 0.998647 1 

1 2.53457 44.7442 
2.53457 1 0.14748 
44.7442 0.14748 1 

1 1.35971 2.53457 
1.35971 1 0.845531 
2.53457 0.845531 1 

1 45.1911 0.937704 
45.1911 1 50.2596 
0.937704 50.2596 1 

1 0.0555653 0.168489 
0.0555653 1 0.845537 
0.168489 0.845537 1 

1 0.168489 0.426037 
0.168489 1 0.845533 
0.426037 0.845533 1 

1 0.426037 0.943495 
0.426037 1 0.845531 
0.943495 0.845531 1 

1 0.943495 0.948459 
0.943495 1 1.35971 
0.948459 1.35971 1 

1 0.948459 0.812324 
0.948459 1 0.937704 
0.812324 0.937704 1 

1 0.000260943 0.00444552 
0.000260943 1 0.845539 
0.00444552 0.845539 1 

1 0.00444552 0.0269735 
0.00444552 1 0.845528 
0.0269735 0.845528 1 

1 0.0269735 0.952436 
0.0269735 1 0.0555653 
0.952436 0.0555653 1 

1 0.952436 0.668155 
0.952436 1 0.812324 
0.668155 0.812324 1 

1 1.38554e-05 1.26666e-05 
1.38554e-05 1 0.845537 
1.26666e-05 0.845537 1 

1 1.26666e-05 0.954467 
1.26666e-05 1 0.000260943 
0.954467 0.000260943 1 

1 0.954467 0.528145 
0.954467 1 0.668155 
0.528145 0.668155 1 

1 0.00617748 0.00231333 
0.00617748 1 0.908551 
0.00231333 0.908551 1 

1 0.00231333 0.000153845 
0.00231333 1 0.84554 
0.000153845 0.84554 1 

1 0.000153845 0.954702 
0.000153845 1 1.38554e-05 
0.954702 1.38554e-05 1 

1 0.954702 0.403268 
0.954702 1 0.528145 
0.403268 0.528145 1 

1 0.0215163 0.0172388 
0.0215163 1 0.978763 
0.0172388 0.978763 1 

1 0.0172388 0.0111422 
0.0172388 1 0.955925 
0.0111422 0.955925 1 

1 0.0111422 0.954927 
0.0111422 1 0.00617748 
0.954927 0.00617748 1 

1 0.954927 0.299293 
0.954927 1 0.403268 
0.299293 0.403268 1 

1 0.044144 0.0432786 
0.044144 1 0.999487 
0.0432786 0.999487 1 

1 0.0432786 0.0423908 
0.0432786 1 0.999487 
0.0423908 0.999487 1 

1 0.0423908 0.0413073 
0.0423908 1 0.999275 
0.0413073 0.999275 1 

1 0.0413073 0.0397872 
0.0413073 1 0.99866 
0.0397872 0.99866 1 

1 0.0397872 0.0375994 
0.0397872 1 0.99742 
0.0375994 0.99742 1 

1 0.0375994 0.034399 
0.0375994 1 0.994893 
0.034399 0.994893 1 

1 0.034399 0.029699 
0.034399 1 0.989669 
0.029699 0.989669 1 

1 0.029699 0.954564 
0.029699 1 0.0215163 
0.954564 0.0215163 1 

1 0.954564 0.215733 
0.954564 1 0.299293 
0.215733 0.299293 1 

1 0.147566 0.0669917 
0.147566 1 0.845479 
0.0669917 0.845479 1 

1 0.0535494 0.950688 
0.0535494 1 0.044144 
0.950688 0.044144 1 

1 0.950688 0.147566 
0.950688 1 0.215733 
0.147566 0.215733 1 

1 0.053503 0.947647 
0.053503 1 0.0535494 
0.947647 0.0535494 1 

1 0.947647 0.0419561 
0.947647 1 0.0669917 
0.0419561 0.0669917 1 

1 0.0337325 0.0350181 
0.0337325 1 0.999756 
0.0350181 0.999756 1 

1 0.0350181 0.868982 
0.0350181 1 0.053503 
0.868982 0.053503 1 

1 0.868982 0.0162109 
0.868982 1 0.0419561 
0.0162109 0.0419561 1 

1 0.00995494 0.0103891 
0.00995494 1 0.999756 
0.0103891 0.999756 1 

1 0.00365185 0.000585327 
0.00365185 1 0.84553 
0.000585327 0.84553 1 

1 0.0103891 0.845531 
0.0103891 1 0.0337325 
0.845531 0.0337325 1 

1 0.845531 0.00365185 
0.845531 1 0.0162109 
0.00365185 0.0162109 1 

1 1.18587e-05 1.548e-06 
1.18587e-05 1 0.84549 
1.548e-06 0.84549 1 

1 0.00071727 0.845231 
0.00071727 1 0.00995494 
0.845231 0.00995494 1 

1 0.845231 1.18587e-05 
0.845231 1 0.000585327 
1.18587e-05 0.000585327 1 

1 0.000206297 0.00214919 
0.000206297 1 0.84556 
0.00214919 0.84556 1 

1 1.36137e-07 0.845436 
1.36137e-07 1 0.00071727 
0.845436 0.00071727 1 

1 0.845436 0.000206297 
0.845436 1 1.548e-06 
0.000206297 1.548e-06 1 

1 0.00254782 0.845488 
0.00254782 1 1.36137e-07 
0.845488 1.36137e-07 1 

1 0.845488 0.00700405 
0.845488 1 0.00214919 
0.00700405 0.00214919 1 

1 0.0202139 0.0411659 
0.0202139 1 0.845542 
0.0411659 0.845542 1 

1 0.0400807 0.845519 
0.0400807 1 0.00254782 
0.845519 0.00254782 1 

1 0.845519 0.0202139 
0.845519 1 0.00700405 
0.0202139 0.00700405 1 

1 0.0788006 0.13246 
0.0788006 1 0.845543 
0.13246 0.845543 1 

1 0.218995 0.845519 
0.218995 1 0.0400807 
0.845519 0.0400807 1 

1 0.845519 0.0788006 
0.845519 1 0.0411659 
0.0788006 0.0411659 1 

1 0.207807 0.314043 
0.207807 1 0.845544 
0.314043 0.845544 1 

1 0.755215 0.845519 
0.755215 1 0.218995 
0.845519 0.218995 1 

1 0.845519 0.207807 
0.845519 1 0.13246 
0.207807 0.13246 1 

1 0.438449 0.621774 
0.438449 1 0.845537 
0.621774 0.845537 1 

1 2.00635 0.845528 
2.00635 1 0.755215 
0.845528 0.755215 1 

1 0.845528 0.438449 
0.845528 1 0.314043 
0.438449 0.314043 1 

1 4.50207 0.845532 
4.50207 1 2.00635 
0.845532 2.00635 1 

1 0.845532 0.804268 
0.845532 1 0.621774 
0.804268 0.621774 1 

1 1.08902 1.33821 
1.08902 1 0.845537 
1.33821 0.845537 1 

1 8.97322 0.845532 
8.97322 1 4.50207 
0.845532 4.50207 1 

1 0.845532 1.08902 
0.845532 1 0.804268 
1.08902 0.804268 1 

1 1.71594 2.05973 
1.71594 1 0.845555 
2.05973 0.845555 1 

1 16.3799 0.845535 
16.3799 1 8.97322 
0.845535 8.97322 1 

1 0.845535 1.71594 
0.845535 1 1.33821 
1.71594 1.33821 1 

1 2.53438 2.97479 
2.53438 1 0.845564 
2.97479 0.845564 1 

1 0.845538 2.53438 
0.845538 1 2.05973 
2.53438 2.05973 1 

1 3.54409 4.08656 
3.54409 1 0.845552 
4.08656 0.845552 1 

1 0.845532 3.54409 
0.845532 1 2.97479 
3.54409 2.97479 1 

1 4.74304 5.39337 
4.74304 1 0.845529 
5.39337 0.845529 1 

1 0.84554 4.74304 
0.84554 1 4.08656 
4.74304 4.08656 1 

1 6.14179 6.90162 
6.14179 1 0.845506 
6.90162 0.845506 1 

1 0.84094 6.14179 
0.84094 1 5.39337 
6.14179 5.39337 1 

1 7.75764 8.62397 
7.75764 1 0.845492 
8.62397 0.845492 1 

1 0.833077 7.75764 
0.833077 1 6.90162 
7.75764 6.90162 1 

1 9.52052 10.4806 
9.52052 1 0.845493 
10.4806 0.845493 1 

1 0.825065 9.52052 
0.825065 1 8.62397 
9.52052 8.62397 1 

1 11.2289 12.2499 
11.2289 1 0.845506 
12.2499 0.845506 1 

1 0.817406 11.2289 
